sgRNA_target	locus	Gene name	Product	wmean_fitness_CO2_30percent	wmean_fitness_CO2_4percent	sd_fitness_CO2_30percent	sd_fitness_CO2_4percent	p_fitness_adj_CO2_30percent	p_fitness_adj_CO2_4percent	comb_score_CO2_30percent	comb_score_CO2_4percent
sll0263	sll0263	sll0263	unknown protein	0.28651881976773796	0.18086992197258572	0.1379975323855101	0.12429134996656982	0.3039354473386183	0.38083581665957145	0.14819287605196996	0.07583192394181298
sll0264	sll0264	sll0264	probable dioxygenase Rieske iron-sulfur compone nt	0.16697806172351412	0.33007850437865854	0.13884176114497734	0.2382303054609956	0.3953668238067177	0.38083581665957145	0.06729212150510858	0.13838944455708707
sll0265	sll0265	sll0265	unknown protein	0.0678378139332324	0.09454005002217009	0.6270333914681842	0.21299163685544592	0.8485361072467434	0.6202620874549323	0.004838849063262829	0.019609947525758384
sll0266	sll0266	sll0266	unknown protein	0.3788275886701352	0.29153191679090595	0.332274002509669	0.10466002768210733	0.6415543124880474	0.2903862800259684	0.07302529541106983	0.15655960889398096
sll0267	sll0267	sll0267	unknown protein	0.5271142545327145	0.15460854091481338	0.28292497256800475	0.11274716695412154	0.3953668238067177	0.6202620874549323	0.2124269266092165	0.03206964004845113
sll0268	sll0268	sll0268	hypothetical protein	2.158376549361173	0.06683621336801882	1.1151068345492872	0.3260445737282693	0.3039354473386183	1	1.116352596706371	-0
sll0269	sll0269	sll0269	hypothetical protein	2.3969327980517208	-0.06640539476521196	0.29100148951686766	0.16609426052771772	0.3039354473386183	0.7642900732302685	1.2397383366807262	0.007752284058999806
sll0272	sll0272	sll0272	hypothetical protein	0.3825538193021576	-0.1704239254868276	0.22614290045297497	0.333584455409244	0.3039354473386183	0.7642900732302685	0.1978639684925711	0.01989559260200096
sll0273	sll0273	nhaS2	Na+/H+ antiporter	-2.2518756571306207	-3.1832980370657706	1.2681099863533443	1.802487251784774	0.8485361072467434	0.9445730452674896	0.1606255535417968	0.07883263077830173
sll0274	sll0274	sll0274	hypothetical protein	-0.403994699294056	0.15276223125621513	0.5953121309006932	0.2711029860267458	1	0.6202620874549323	-0	0.031686669704000046
sll0280	sll0280	sll0280	unknown protein	0.584300068365147	0.28698443262654344	0.39111274653037154	0.07230365320813524	0.3953668238067177	0.2903862800259684	0.2354727967855779	0.15411750118220408
sll0281	sll0281	sll0281	unknown protein	-0.14800806384734239	0.02336528844720949	0.5239918754267963	0.08159679619362956	0.8485361072467434	0.9445730452674896	0.010557366748403003	5.786285593557597e-4
sll0282	sll0282	sll0282	unknown protein	-0.35865583424633635	0.20727405493524337	0.41936694735793195	0.11785666938440396	1	0.2903862800259684	-0	0.11131112274683021
sll0283	sll0283	sll0283	hypothetical protein	0.1312023781039909	0.003417944904422855	0.2289978353888224	0.1911669442599702	1	0.7642900732302685	-0	3.9901697581621687e-4
sll0284	sll0284	sll0284	hypothetical protein	0.17773044014936795	0.05995687971305304	0.17295302783048386	0.3196282076592877	0.3039354473386183	0.8418815484032875	0.09192549763072512	0.004481717332233969
sll0286	sll0286	ycf52	hypothetical protein YCF52	-0.38727607700054584	-0.049872038030485386	0.3421015186654695	0.1962434319985097	0.8485361072467434	0.7642900732302685	0.02762427580969223	0.005822150546360506
sll0293	sll0293	sll0293	unknown protein	0.34376680760695666	0.37713082859145564	0.27621624010758944	0.25354793532840947	0.6415543124880474	0.2903862800259684	0.06626674885571095	0.20252827092166625
sll0294	sll0294	sll0294	hypothetical protein	-0.38685990248572394	0.004981070245234973	0.4443542464254334	0.20292425995382812	0.7799007804716042	0.9445730452674896	0.04176564461484594	1.2335347396040267e-4
sll0295	sll0295	sll0295	hypothetical protein	0.4509857218126515	0.15256778606523572	0.38363365142761124	0.31599921181386703	0.7799007804716042	0.8418815484032875	0.048688709433493335	0.011404290790674194
sll0296	sll0296	sll0296	hypothetical protein	-0.6226386097662452	0.37420185007000295	0.5732642329103159	0.21060952648905948	0.6415543124880474	0.2903862800259684	0.12002391001176407	0.20095533943332292
sll0297	sll0297	sll0297	hypothetical protein	-0.5701831375977228	-0.37632094798014226	0.28148745494013444	0.45209677545915045	0.3039354473386183	0.49200989978000487	0.29490935047631045	0.11591669603050428
sll0298	sll0298	sll0298	hypothetical protein	0.630736227773726	0.16364989256929835	0.6105076576462702	0.2359778204650144	0.6415543124880474	0.7642900732302685	0.12158486007138918	0.019104779934033617
sll0301	sll0301	sll0301	hypothetical protein	0.017694321387172352	-0.2663752544557686	0.42601685575159975	1.4980862445385539	1	0.8418815484032875	-0	0.01991128625248904
sll0309	sll0309	sll0309	unknown protein	0.49608217168412533	-0.03260243708703419	0.4606805916697	0.1504705687039939	0.7799007804716042	0.6202620874549323	0.05355735125090861	0.006762552805278326
sll0310	sll0310	sll0310	hypothetical protein	-0.13381223191863623	0.16882466463505416	0.5450605656837472	0.27979219901995883	1	0.9445730452674896	-0	0.004180850268645725
sll0312	sll0312	sll0312	probable oligopeptides ABC transporter permease protein	-2.073217353335987	0.023348728000578634	1.1494666273957432	0.21467062176064458	0.3039354473386183	1	1.0723066726324268	-0
sll0314	sll0314	sll0314	periplasmic protein;  function unknown	0.4432263831184712	0.09274920506329443	0.13635392188540973	0.15275655024569182	0.3039354473386183	0.8418815484032875	0.22924494980707882	0.006932911150020932
sll0318	sll0318	sll0318	hypothetical protein	0.22627711129896658	0.22524907183284942	0.15415975436024942	0.21397915300834144	0.3953668238067177	0.49200989978000487	0.09118962521296767	0.06938260633893654
sll0319	sll0319	sll0319	periplasmic protein;  function unknown	-2.4518811117002683	-1.9887692478942383	0.5135073409238181	0.39411034173742693	0.3039354473386183	0.2903862800259684	1.2681586290733338	1.0680166311053156
sll0321	sll0321	sll0321	unknown protein	-1.163631844266416	-1.1330444944918734	0.7825065923610159	1.0321091110216047	0.5048438675696012	1	0.34541586843684996	-0
sll0325	sll0325	sll0325	hypothetical protein	-0.8747082868339595	-0.37352174672499033	0.4343587579316626	0.3071541499204953	0.3039354473386183	0.38083581665957145	0.45241543587780686	0.15660355452884958
sll0327	sll0327	sll0327	unknown protein	0.08409983052497662	0.332841298191624	0.23141944564170025	0.15554901569790447	0.7799007804716042	0.2903862800259684	0.00907947195174761	0.17874373427874038
sll0328	sll0328	sll0328	unknown protein	0.2954016565135412	0.3642595967181565	0.24343960900458878	0.1941000073188894	0.5048438675696012	0.2903862800259684	0.0876878887640234	0.19561611169653156
sll0335	sll0335	sll0335	hypothetical protein	-0.09538646563975682	-0.7713019970141451	0.40546484020636187	0.8239753928292707	1	0.9445730452674896	-0	0.019100871122086083
sll0350	sll0350	sll0350	hypothetical protein	-3.26088142639501	-3.997338867009053	1.4904444321302408	2.5197068242462515	0.3039354473386183	0.38083581665957145	1.6865886765611322	1.6759331437021787
sll0354	sll0354	sll0354	hypothetical protein	0.43461468573930884	0.15774312331928866	0.3798089981638546	0.24003777797548945	0.6415543124880474	0.7642900732302685	0.08377918284018672	0.018415213171288778
sll0355	sll0355	sll0355	hypothetical protein	0.42493289270165485	-0.0799886996911946	0.3648551960226304	0.28419176407264213	0.6415543124880474	0.8418815484032875	0.08191285679153361	0.0059790760210431644
sll0359	sll0359	sll0359	hypothetical protein	-2.592486353564543	-2.6063151661331503	1.0963609067957434	1.231359855369738	0.3039354473386183	0.2903862800259684	1.340882281909614	1.3996535527083172
sll0360	sll0360	sll0360	hypothetical protein	-2.728269057889269	0.10942002847173406	1.0670714999574702	0.12256578127240662	0.3039354473386183	0.6202620874549323	1.4111116284087621	0.02269642353790284
sll0361	sll0361	sll0361	hypothetical protein	-0.2754170351136331	-0.21533122470071733	0.30666027827376674	0.3403161493821217	0.9518401811534895	1	0.005903830135659037	-0
sll0364	sll0364	sll0364	hypothetical protein	-0.5829578745877965	0.10205573456499623	0.6354016931417071	0.11669720166018574	0.8485361072467434	0.38083581665957145	0.04158219438125161	0.04278811323052184
sll0369	sll0369	sll0369	unknown protein	-0.37135734262433095	0.018090265468647757	0.8951790537654378	0.26626905394998246	0.8485361072467434	0.7642900732302685	0.02648879769713851	0.0021118898112347517
sll0371	sll0371	sll0371	unknown protein	0.3481250845100235	0.30187950313980555	0.20527011046037685	0.15738733596799373	0.3039354473386183	0.2903862800259684	0.1800567848953023	0.16211651014037975
sll0372	sll0372	sll0372	hypothetical protein	-1.753631396308107	-2.235618527844358	1.3021880515903117	1.7262648608138245	0.6415543124880474	0.9445730452674896	0.33804151172589064	0.05536386725797596
sll0376	sll0376	sll0376	unknown protein	0.21574689399200334	0.12887952932141725	0.3391065941255879	0.07663323936380609	0.7799007804716042	0.2903862800259684	0.02329217384207807	0.06921138833479122
sll0381	sll0381	sll0381	hypothetical protein	-0.1421168933907556	-2.3544741099818403	0.12232104588709834	1.2840694875072218	0.3953668238067177	0.2903862800259684	0.05727307623090322	1.2644088848568205
sll0382	sll0382	sll0382	hypothetical protein	-0.8298264747888325	-0.5997430387291187	0.6561394202558948	0.7671462433055241	0.7799007804716042	0.9445730452674896	0.08958860149456757	0.014852307570160601
sll0384	sll0384	sll0384	unknown protein	-3.661156431803093	-4.5967100186143135	1.8395873315489362	2.4135408311936155	0.5048438675696012	0.8418815484032875	1.0867883468518127	0.3435995178580363
sll0385	sll0385	sll0385	ATP-binding protein of ABC transporter	-0.16665442334151445	-0.18328039184672032	0.9911711280750634	0.45114833999740644	0.9518401811534895	0.8418815484032875	0.003572398513253071	0.01370002763201256
sll0394	sll0394	sll0394	unknown protein	1.0783460693342062	-0.6502914358503405	0.6912693233788602	0.4881842840554671	0.5048438675696012	0.7642900732302685	0.3200993904127454	0.07591618044996044
sll0395	sll0395	pgam2	Putative phosphoglycerate mutase 2 (phosphatase annotation)	-0.3351112401181829	0.18481003223272252	0.13143359218785455	0.1177034482918237	0.3039354473386183	0.38083581665957145	0.17332578191796552	0.07748386329309073
sll0396	sll0396	sll0396	two-component response regulator OmpR subfamily	-2.355545683161527	-2.320203094859924	1.0567467513832158	2.0101606460914776	0.3039354473386183	0.9445730452674896	1.2183321491498584	0.057458557690175306
sll0397	sll0397	sll0397	hypothetical protein	-0.046974067719455975	0.18957243013718467	0.26391345951900796	0.15448388921940662	1	0.2903862800259684	-0	0.10180492704215972
sll0400	sll0400	sll0400	hypothetical protein	-1.4840804832781773	-0.33684350743334607	1.3030807857081108	0.5067305443461239	0.9518401811534895	1	0.03181269843133035	-0
sll0403	sll0403	sll0403	unknown protein	-0.4050257602701898	0.05699093573722096	NA	NA	1	1	-0	-0
sll0405	sll0405	sll0405	unknown protein	-3.7997285213488947	-3.3582489886983518	2.4547747418816432	1.9130794094235664	0.6415543124880474	0.49200989978000487	0.7324606392249419	1.0344285358205376
sll0406	sll0406	sll0406	unknown protein	0.061937011756512735	0.2329499702666004	0.07149268119392373	0.24710597342152804	0.7799007804716042	0.9445730452674896	0.00668675974146353	0.005768878308601756
sll0408	sll0408	sll0408	peptidyl-prolyl cis-trans isomerase	0.4919915659340371	0.0030432943086504366	0.6720337546553979	0.1567354098386266	0.9518401811534895	0.9445730452674896	0.010546314363790308	7.536551519526792e-5
sll0409	sll0409	sll0409	similar to O-succinylbenzoate-CoA synthase	-1.459173265186157	-1.7411091323298127	0.9141141331566301	1.147139384245416	0.3953668238067177	0.38083581665957145	0.5880464993089898	0.7299812697284309
sll0410	sll0410	sll0410	hypothetical protein	-1.286035707616005	-1.158038516000735	0.8352007872022713	1.3030921151432917	0.5048438675696012	0.7642900732302685	0.38175058801955297	0.13519147893091565
sll0412	sll0412	sll0412	hypothetical protein	-1.1595227608726926	0.23917967167914034	0.3776907809316147	0.4447707710751862	0.3039354473386183	0.7642900732302685	0.599726792539278	0.027922260872792336
sll0413	sll0413	sll0413	hypothetical protein	-1.482091542655272	-2.1626982838743243	0.7552114298291943	0.6663309908596795	0.3953668238067177	0.2903862800259684	0.5972825599999632	1.1614206815025818
sll0414	sll0414	sll0414	hypothetical protein	0.3049408187042872	0.04063804302763487	0.23837263081056945	0.2862358555685016	0.5048438675696012	0.9445730452674896	0.09051952147372613	0.001006378857476765
sll0415	sll0415	sll0415	ATP-binding protein of ABC transporter	-0.9061523384105679	0.026354748673036367	0.6591210858199514	0.3223904718451078	0.3953668238067177	0.8418815484032875	0.3651791895837735	0.0019699913417759616
sll0418	sll0418	sll0418	2-methyl-6-phytylbenzoquinone methyltransferase	0.5499930482881775	-1.3727316382645947	0.348815435591948	0.9365191666424301	0.7799007804716042	1	0.05937760426408499	-0
sll0419	sll0419	sll0419	unknown protein	-0.5670289669350903	-0.6967611222186412	0.7905139631585777	0.6953252838669505	0.9518401811534895	0.8418815484032875	0.012154813522706788	0.052082203290413125
sll0422	sll0422	sll0422	asparaginase	0.06839179987008347	-0.02631868625197701	0.5505833460237193	0.27039790399758	0.8485361072467434	1	0.004878364698808381	-0
sll0423	sll0423	sll0423	hypothetical protein	0.1426336657214613	-2.6533845268838654	1.7608327329886078	1.7785058584511193	0.8485361072467434	0.8418815484032875	0.010174012689225671	0.1983378634800426
sll0424	sll0424	sll0424	hypothetical protein	0.5604410686770261	-0.16013186460042247	0.3399135581915484	0.3017315218956489	0.3039354473386183	0.9445730452674896	0.28987057077861084	0.003965577841251089
sll0426	sll0426	sll0426	unknown protein	-1.999419462715638	-2.5661597636996762	1.1853272459692947	1.6965042362408798	0.6415543124880474	0.9445730452674896	0.3854212345727251	0.06354953975856421
sll0428	sll0428	sll0428	unknown protein	0.2475519670644679	0.209523767084973	0.15808930265846574	0.3161909722062801	0.3953668238067177	0.6202620874549323	0.09976338732518034	0.0434604178543593
sll0436	sll0436	sll0436	hypothetical protein	0.7199323304644164	0.14668339310484302	0.39453144308662724	0.09773232099102541	0.3953668238067177	0.38083581665957145	0.290132568057264	0.06149880415793763
sll0441	sll0441	sll0441	unknown protein	0.07484862907850044	0.07762163783402312	0.15457699791132498	0.14851761624015217	0.7799007804716042	0.8418815484032875	0.00808070627613425	0.0058021404933351435
sll0442	sll0442	sll0442	hypothetical protein	0.25187243309493873	-0.04473091068816344	0.514226314260409	0.2693355791944888	0.8485361072467434	0.9445730452674896	0.017965978210069077	0.0011077364813467268
sll0443	sll0443	sll0443	unknown protein	0.26714871786978833	0.22491353649376375	0.10026193562619766	0.17638022314219381	0.3039354473386183	0.38083581665957145	0.1381742981728491	0.09429774728085731
sll0444	sll0444	sll0444	unknown protein	-0.006765055438871398	0.3008484139469522	0.5059964515473274	0.20994163176821046	0.9518401811534895	0.38083581665957145	1.4501549678266806e-4	0.12613437212572154
sll0445	sll0445	sll0445	unknown protein	0.21568989025693838	0.12414306967974184	0.3362901124702751	0.22660958358390124	0.9518401811534895	0.6202620874549323	0.0046235211032989235	0.025750346879818836
sll0446	sll0446	sll0446	unknown protein	-0.6766061115235327	-1.0303769177902031	0.7782198527168793	1.035826692190857	1	0.9445730452674896	-0	0.025516719508146195
sll0447	sll0447	sll0447	unknown protein	0.1635708324474914	0.262699416387904	0.08589983445615589	0.1735391063371081	0.3953668238067177	0.38083581665957145	0.06591900886940479	0.1101399389452139
sll0448	sll0448	sll0448	unknown protein	0.07874395204628008	0.1283248098127327	0.20215829549270484	0.15606360587695808	0.8485361072467434	0.49200989978000487	0.0056167803250820325	0.03952739822769508
sll0449	sll0449	sll0449	unknown protein	-0.04271085302142522	-0.9329596504771408	0.31171221508335095	1.3893731003672898	0.8485361072467434	0.8418815484032875	0.0030465511659513484	0.06973780916934637
sll0451	sll0451	sll0451	hypothetical protein	0.43446179745758046	0.14839853785128404	0.6085029599262229	0.16227212305273886	0.7799007804716042	0.2903862800259684	0.04690477590142623	0.07969356255116007
sll0456	sll0456	sll0456	hypothetical protein	-0.5796361753140438	-0.46746723676560364	0.6209733175035702	0.6415200330629309	0.8485361072467434	1	0.04134525865930959	-0
sll0462	sll0462	sll0462	hypothetical protein	0.05094335823159361	-0.5966517291510978	0.5871070554061998	1.1475686471972886	0.8485361072467434	1	0.003633773067938595	-0
sll0470	sll0470	sll0470	hypothetical protein	-1.0098586855377145	-0.3747080557460241	0.55745464954092006	0.3111985535662849	0.3953668238067177	0.38083581665957145	0.40697282426667136	0.15710092907555923
